id,topic
500,0
501,4
502,1
503,270
504,15
505,8
506,1
507,94
508,1
509,12
510,223
511,0
512,133
513,1
514,0
515,10
516,1
517,0
518,0
519,0
520,0
521,196
522,189
523,1
524,3
525,9
526,1
527,127
528,2
529,8
530,7
531,2
532,0
533,0
534,0
535,13
536,2
537,13
538,10
539,211
540,0
541,0
542,26
543,68
544,0
545,80
546,0
547,2
548,17
549,22
550,272
551,10
552,102
553,0
554,88
555,9
556,5
557,5
558,3
559,42
560,32
561,6
562,12
563,0
564,38
565,0
566,56
567,0
568,1
569,0
570,31
571,54
572,29
573,0
574,0
575,18
576,2
577,254
578,0
579,32
580,212
581,77
582,163
583,60
584,5
585,33
586,16
587,2
588,220
589,1
590,8
591,9
592,4
593,36
594,0
595,3
596,16
597,1
598,42
599,37
600,8
601,243
602,158
603,276
604,4
605,0
606,4
607,95
608,1
609,3
610,4
611,4
612,28
613,28
614,85
615,47
616,1
617,61
618,1
619,0
620,136
621,9
622,0
623,29
624,33
625,4
626,9
627,1
628,29
629,69
630,1
631,3
632,0
633,245
634,0
635,16
636,4
637,2
638,138
639,77
640,9
641,29
642,148
643,90
644,0
645,90
646,119
647,71
648,2
649,9
650,272
651,11
652,2
653,2
654,11
655,140
656,77
657,102
658,103
659,44
660,271
661,143
662,0
663,80
664,44
665,0
666,67
667,184
668,20
669,78
670,77
671,0
672,40
673,10
674,0
675,0
676,47
677,101
678,0
679,75
680,162
681,1
682,242
683,100
684,0
685,15
686,274
687,6
688,8
689,2
690,112
691,0
692,0
693,0
694,107
695,8
696,85
697,2
698,3
699,131
700,9
701,26
702,50
703,1
704,12
705,5
706,84
707,17
708,36
709,0
710,1
711,6
712,206
713,0
714,6
715,19
716,5
717,3
718,59
719,295
720,5
721,42
722,124
723,0
724,9
725,88
726,38
727,5
728,6
729,55
730,145
731,1
732,135
733,5
734,296
735,9
736,151
737,77
738,289
739,57
740,16
741,60
742,151
743,10
744,0
745,4
746,161
747,9
748,5
749,182
750,115
751,121
752,10
753,12
754,60
755,132
756,4
757,2
758,0
759,0
760,0
761,10
762,140
763,109
764,6
765,3
766,193
767,210
768,16
769,137
770,0
771,14
772,112
773,27
774,5
775,68
776,21
777,20
778,0
779,0
780,4
781,2
782,14
783,68
784,23
785,0
786,6
787,31
788,3
789,63
790,26
791,0
792,29
793,0
794,90
795,47
796,0
797,44
798,0
799,218
800,232
801,2
802,0
803,3
804,130
805,1
806,6
807,8
808,0
809,23
810,1
811,6
812,202
813,0
814,1
815,38
816,7
817,1
818,0
819,241
820,19
821,1
822,57
823,0
824,38
825,11
826,18
827,60
828,0
829,1
830,3
831,1
832,170
833,204
834,3
835,0
836,2
837,9
838,4
839,13
840,0
841,13
842,78
843,9
844,70
845,112
846,1
847,22
848,15
849,43
850,0
851,6
852,54
853,10
854,20
855,8
856,10
857,8
858,5
859,144
860,1
861,53
862,0
863,21
864,255
865,239
866,24
867,54
868,23
869,7
870,18
871,66
872,11
873,99
874,27
875,61
876,3
877,11
878,2
879,23
880,91
881,33
882,2
883,8
884,110
885,11
886,187
887,4
888,268
889,4
890,31
891,28
892,11
893,15
894,1
895,20
896,9
897,107
898,0
899,13
900,95
901,3
902,30
903,12
904,0
905,76
906,11
907,0
908,0
909,0
910,52
911,236
912,0
913,42
914,1
915,68
916,96
917,8
918,23
919,264
920,1
921,10
922,156
923,95
924,2
925,179
926,57
927,272
928,37
929,0
930,86
931,0
932,0
933,186
934,1
935,4
936,1
937,3
938,2
939,265
940,20
941,8
942,1
943,6
944,33
945,5
946,13
947,46
948,47
949,114
950,3
951,0
952,0
953,81
954,58
955,1
956,0
957,32
958,113
959,17
960,0
961,286
962,8
963,0
964,20
965,20
966,12
967,145
968,17
969,166
970,0
971,8
972,142
973,0
974,1
975,41
976,6
977,120
978,10
979,14
980,0
981,0
982,47
983,2
984,3
985,63
986,135
987,2
988,49
989,14
990,0
991,116
992,6
993,22
994,0
995,26
996,117
997,0
998,153
999,4
1000,67
1001,1
1002,123
1003,3
1004,2
1005,7
1006,81
1007,0
1008,3
1009,21
1010,296
1011,1
1012,281
1013,1
1014,72
1015,16
1016,23
1017,64
1018,137
1019,0
1020,46
1021,25
1022,0
1023,19
1024,47
1025,3
1026,188
1027,2
1028,1
1029,2
1030,12
1031,83
1032,1
1033,18
1034,0
1035,113
1036,25
1037,4
1038,0
1039,0
1040,4
1041,4
1042,41
1043,179
1044,222
1045,228
1046,1
1047,0
1048,0
1049,0
1050,17
1051,12
1052,0
1053,0
1054,1
1055,12
1056,5
1057,1
1058,29
1059,16
1060,47
1061,8
1062,24
1063,0
1064,24
1065,294
1066,11
1067,45
1068,3
1069,0
1070,11
1071,1
1072,21
1073,4
1074,22
1075,0
1076,29
1077,0
1078,35
1079,0
1080,38
1081,0
1082,1
1083,9
1084,192
1085,0
1086,6
1087,0
1088,14
1089,2
1090,198
1091,3
1092,10
1093,10
1094,25
1095,53
1096,294
1097,19
1098,125
1099,0
1100,141
1101,17
1102,129
1103,72
1104,1
1105,13
1106,0
1107,3
1108,157
1109,150
1110,103
1111,35
1112,1
1113,6
1114,219
1115,235
1116,4
1117,26
1118,2
1119,84
1120,26
1121,5
1122,0
1123,25
1124,10
1125,10
1126,208
1127,2
1128,0
1129,1
1130,95
1131,42
1132,2
1133,1
1134,28
1135,16
1136,1
1137,0
1138,5
1139,8
1140,231
1141,33
1142,65
1143,2
1144,259
1145,139
1146,22
1147,0
1148,22
1149,30
1150,0
1151,11
1152,18
1153,7
1154,0
1155,2
1156,3
1157,243
1158,12
1159,208
1160,13
1161,0
1162,93
1163,25
1164,13
1165,5
1166,244
1167,2
1168,10
1169,3
1170,3
1171,39
1172,1
1173,68
1174,0
1175,12
1176,90
1177,23
1178,4
1179,3
1180,32
1181,1
1182,27
1183,62
1184,14
1185,7
1186,98
1187,0
1188,0
1189,3
1190,40
1191,1
1192,10
1193,0
1194,111
1195,8
1196,1
1197,298
1198,11
1199,91
1200,57
1201,52
1202,12
1203,5
1204,0
1205,9
1206,3
1207,174
1208,29
1209,4
1210,0
1211,137
1212,11
1213,270
1214,0
1215,106
1216,3
1217,134
1218,0
1219,171
1220,0
1221,4
1222,10
1223,120
1224,2
1225,144
1226,3
1227,0
1228,16
1229,5
1230,106
1231,92
1232,3
1233,2
1234,6
1235,15
1236,10
1237,45
1238,39
1239,19
1240,79
1241,29
1242,17
1243,191
1244,36
1245,125
1246,46
1247,2
1248,277
1249,0
1250,6
1251,0
1252,1
1253,31
1254,2
1255,32
1256,190
1257,3
1258,0
1259,3
1260,2
1261,85
1262,249
1263,4
1264,7
1265,7
1266,95
1267,18
1268,0
1269,1
1270,6
1271,3
1272,17
1273,17
1274,7
1275,194
1276,0
1277,99
1278,5
1279,0
1280,10
1281,35
1282,5
1283,5
1284,84
1285,8
1286,51
1287,18
1288,2
1289,9
1290,0
1291,16
1292,9
1293,5
1294,1
1295,0
1296,7
1297,49
1298,9
1299,261
1300,13
1301,0
1302,1
1303,78
1304,200
1305,5
1306,0
1307,251
1308,245
1309,1
1310,27
1311,4
1312,22
1313,33
1314,106
1315,1
1316,0
1317,2
1318,5
1319,0
1320,0
1321,4
1322,19
1323,197
1324,16
1325,8
1326,10
1327,144
1328,5
1329,0
1330,1
1331,128
1332,1
1333,0
1334,8
1335,11
1336,15
1337,134
1338,28
1339,4
1340,252
1341,18
1342,0
1343,151
1344,50
1345,0
1346,15
1347,26
1348,17
1349,19
1350,134
1351,214
1352,31
1353,1
1354,0
1355,69
1356,50
1357,1
1358,2
1359,5
1360,12
1361,25
1362,0
1363,278
1364,2
1365,275
1366,183
1367,70
1368,70
1369,1
1370,10
1371,25
1372,14
1373,51
1374,9
1375,19
1376,0
1377,22
1378,2
1379,222
1380,270
1381,3
1382,187
1383,46
1384,12
1385,8
1386,0
1387,107
1388,58
1389,0
1390,12
1391,23
1392,23
1393,3
1394,43
1395,95
1396,147
1397,0
1398,134
1399,11
1400,13
1401,1
1402,204
1403,131
1404,55
1405,3
1406,66
1407,0
1408,55
1409,258
1410,2
1411,65
1412,0
1413,0
1414,3
1415,1
1416,29
1417,1
1418,116
1419,9
1420,2
1421,1
1422,41
1423,4
1424,2
1425,145
1426,36
1427,0
1428,9
1429,10
1430,0
1431,1
1432,14
1433,62
1434,2
1435,13
1436,100
1437,9
1438,1
1439,7
1440,93
1441,14
1442,1
1443,0
1444,1
1445,12
1446,63
1447,33
1448,13
1449,11
1450,93
1451,1
1452,1
1453,7
1454,2
1455,101
1456,37
1457,192
1458,0
1459,0
1460,1
1461,214
1462,7
1463,0
1464,5
1465,0
1466,6
1467,54
1468,136
1469,197
1470,0
1471,3
1472,0
1473,28
1474,286
1475,2
1476,25
1477,7
1478,9
1479,133
1480,177
1481,11
1482,143
1483,5
1484,2
1485,3
1486,46
1487,67
1488,11
1489,0
1490,1
1491,3
1492,4
1493,6
1494,8
1495,58
1496,92
1497,0
1498,0
1499,52
1500,0
1501,1
1502,40
1503,104
1504,67
1505,198
1506,1
1507,0
1508,66
1509,7
1510,174
1511,200
1512,1
1513,1
1514,125
1515,6
1516,0
1517,5
1518,8
1519,9
1520,14
1521,0
1522,2
1523,162
1524,22
1525,1
1526,4
1527,6
1528,12
1529,0
1530,41
1531,4
1532,256
1533,113
1534,81
1535,47
1536,21
1537,2
1538,1
1539,5
1540,15
1541,65
1542,9
1543,85
1544,3
1545,230
1546,0
1547,36
1548,3
1549,0
1550,0
1551,27
1552,3
1553,0
1554,41
1555,9
1556,0
1557,5
1558,20
1559,91
1560,10
1561,1
1562,102
1563,133
1564,0
1565,12
1566,0
1567,14
1568,0
1569,0
1570,0
1571,84
1572,164
1573,106
1574,3
1575,137
1576,0
1577,15
1578,135
1579,52
1580,249
1581,3
1582,9
1583,5
1584,15
1585,197
1586,28
1587,18
1588,1
1589,7
1590,1
1591,3
1592,143
1593,13
1594,259
1595,231
1596,0
1597,33
1598,4
1599,0
1600,10
1601,11
1602,0
1603,13
1604,8
1605,233
1606,9
1607,42
1608,0
1609,132
1610,132
1611,0
1612,298
1613,2
1614,36
1615,5
1616,12
1617,17
1618,209
1619,259
1620,2
1621,31
1622,0
1623,0
1624,1
1625,0
1626,5
1627,1
1628,0
1629,1
1630,16
1631,18
1632,0
1633,2
1634,5
1635,1
1636,90
1637,243
1638,165
1639,11
1640,19
1641,89
1642,17
1643,113
1644,18
1645,188
1646,57
1647,23
1648,2
1649,17
1650,2
1651,0
1652,3
1653,26
1654,177
1655,69
1656,0
1657,3
1658,12
1659,31
1660,53
1661,0
1662,65
1663,3
1664,3
1665,1
1666,3
1667,12
1668,115
1669,0
1670,1
1671,7
1672,261
1673,11
1674,45
1675,2
1676,1
1677,56
1678,3
1679,137
1680,7
1681,4
1682,7
1683,0
1684,147
1685,4
1686,12
1687,0
1688,48
1689,0
1690,89
1691,16
1692,0
1693,15
1694,0
1695,17
1696,217
1697,0
1698,3
1699,4
1700,5
1701,0
1702,0
1703,73
1704,101
1705,4
1706,0
1707,22
1708,114
1709,74
1710,24
1711,1
1712,11
1713,1
1714,21
1715,10
1716,2
1717,53
1718,158
1719,0
1720,0
1721,12
1722,270
1723,0
1724,1
1725,17
1726,4
1727,7
1728,19
1729,3
1730,1
1731,0
1732,51
1733,154
1734,3
1735,1
1736,299
1737,5
1738,0
1739,10
1740,0
1741,4
1742,8
1743,35
1744,47
1745,142
1746,0
1747,6
1748,2
1749,0
1750,1
1751,1
1752,0
1753,1
1754,76
1755,183
1756,73
1757,1
1758,39
1759,2
1760,53
1761,10
1762,1
1763,0
1764,41
1765,29
1766,254
1767,236
1768,0
1769,1
1770,1
1771,2
1772,38
1773,2
1774,3
1775,206
1776,1
1777,1
1778,130
1779,0
1780,1
1781,20
1782,231
1783,4
1784,1
1785,1
1786,15
1787,2
1788,3
1789,7
1790,135
1791,253
1792,101
1793,48
1794,70
1795,72
1796,3
1797,0
1798,235
1799,106
1800,87
1801,37
1802,0
1803,51
1804,1
1805,74
1806,85
1807,4
1808,61
1809,281
1810,0
1811,1
1812,219
1813,0
1814,81
1815,155
1816,0
1817,79
1818,12
1819,2
1820,215
1821,0
1822,1
1823,12
1824,1
1825,7
1826,21
1827,266
1828,2
1829,28
1830,73
1831,7
1832,30
1833,11
1834,12
1835,6
1836,10
1837,186
1838,2
1839,12
1840,6
1841,1
1842,0
1843,9
1844,0
1845,33
1846,6
1847,15
1848,1
1849,1
1850,1
1851,15
1852,18
1853,15
1854,1
1855,87
1856,292
1857,4
1858,1
1859,0
1860,0
1861,86
1862,20
1863,132
1864,3
1865,0
1866,64
1867,206
1868,0
1869,236
1870,2
1871,9
1872,17
1873,21
1874,7
1875,11
1876,1
1877,36
1878,0
1879,46
1880,4
1881,76
1882,0
1883,1
1884,49
1885,0
1886,55
1887,8
1888,1
1889,223
1890,1
1891,2
1892,4
1893,0
1894,2
1895,52
1896,17
1897,1
1898,21
1899,1
1900,182
1901,4
1902,11
1903,6
1904,28
1905,70
1906,18
1907,82
1908,8
1909,14
1910,2
1911,3
1912,67
1913,98
1914,147
1915,19
1916,1
1917,106
1918,19
1919,12
1920,199
1921,0
1922,4
1923,2
1924,112
1925,21
1926,4
1927,30
1928,81
1929,21
1930,42
1931,29
1932,1
1933,9
1934,0
1935,4
1936,16
1937,2
1938,3
1939,0
1940,0
1941,0
1942,11
1943,1
1944,152
1945,40
1946,0
1947,29
1948,33
1949,61
1950,1
1951,6
1952,162
1953,65
1954,140
1955,41
1956,50
1957,3
1958,14
1959,7
1960,16
1961,25
1962,183
1963,3
1964,83
1965,0
1966,1
1967,1
1968,0
1969,79
1970,19
1971,1
1972,38
1973,2
1974,117
1975,11
1976,94
1977,209
1978,6
1979,0
1980,142
1981,1
1982,4
1983,2
1984,55
1985,17
1986,52
1987,18
1988,0
1989,155
1990,75
1991,41
1992,10
1993,0
1994,9
1995,172
1996,16
1997,48
1998,8
1999,10
2000,26
2001,60
2002,10
2003,8
2004,9
2005,54
2006,56
2007,1
2008,0
2009,3
2010,32
2011,11
2012,269
2013,112
2014,1
2015,3
2016,21
2017,0
2018,13
2019,2
2020,1
2021,35
2022,0
2023,25
2024,92
2025,91
2026,4
2027,2
2028,0
2029,72
2030,4
2031,1
2032,0
2033,0
2034,0
2035,17
2036,206
2037,71
2038,13
2039,225
2040,6
2041,32
2042,0
2043,1
2044,44
2045,133
2046,52
2047,19
2048,7
2049,148
2050,13
2051,186
2052,0
2053,86
2054,12
2055,98
2056,2
2057,132
2058,7
2059,1
2060,4
2061,0
2062,6
2063,12
2064,9
2065,0
2066,19
2067,2
2068,0
2069,209
2070,26
2071,1
2072,16
2073,1
2074,296
2075,39
2076,276
2077,0
2078,5
2079,2
2080,57
2081,10
2082,61
2083,1
2084,1
2085,74
2086,78
2087,38
2088,107
2089,12
2090,235
2091,23
2092,5
2093,0
2094,285
2095,14
2096,23
2097,51
2098,83
2099,39
2100,2
2101,14
2102,7
2103,43
2104,2
2105,104
2106,178
2107,39
2108,6
2109,0
2110,0
2111,219
2112,64
2113,0
2114,29
2115,47
2116,2
2117,25
2118,0
2119,38
2120,50
2121,0
2122,1
2123,1
2124,129
2125,34
2126,63
2127,19
2128,12
2129,48
2130,13
2131,48
2132,18
2133,0
2134,33
2135,6
2136,12
2137,0
2138,5
2139,0
2140,0
2141,0
2142,112
2143,106
2144,5
2145,3
2146,25
2147,5
2148,60
2149,5
2150,2
2151,26
2152,212
2153,95
2154,16
2155,114
2156,0
2157,150
2158,3
2159,6
2160,3
2161,1
2162,35
2163,18
2164,189
2165,298
2166,1
2167,139
2168,2
2169,1
2170,10
2171,0
2172,1
2173,172
2174,0
2175,0
2176,5
2177,205
2178,3
2179,3
2180,1
2181,9
2182,21
2183,19
2184,4
2185,38
2186,2
2187,4
2188,109
2189,5
2190,0
2191,22
2192,217
2193,152
2194,15
2195,13
2196,6
2197,1
2198,107
2199,139
2200,2
2201,107
2202,31
2203,1
2204,0
2205,236
2206,0
2207,12
2208,7
2209,0
2210,96
2211,215
2212,0
2213,6
2214,1
2215,48
2216,14
2217,211
2218,0
2219,18
2220,60
2221,23
2222,73
2223,9
2224,108
2225,116
2226,76
2227,31
2228,184
2229,108
2230,0
2231,15
2232,1
2233,5
2234,86
2235,32
2236,119
2237,13
2238,1
2239,227
2240,2
2241,0
2242,0
2243,3
2244,1
2245,29
2246,1
2247,128
2248,1
2249,26
2250,0
2251,18
2252,0
2253,30
2254,156
2255,80
2256,2
2257,8
2258,3
2259,8
2260,1
2261,1
2262,20
2263,1
2264,6
2265,36
2266,40
2267,0
2268,18
2269,2
2270,3
2271,0
2272,11
2273,1
2274,55
2275,1
2276,0
2277,215
2278,240
2279,12
2280,37
2281,9
2282,2
2283,76
2284,10
2285,184
2286,30
2287,0
2288,47
2289,13
2290,88
2291,63
2292,1
2293,7
2294,0
2295,11
2296,3
2297,15
2298,23
2299,39
2300,36
2301,16
2302,39
2303,0
2304,48
2305,8
2306,166
2307,0
2308,244
2309,54
2310,2
2311,143
2312,19
2313,2
2314,56
2315,52
2316,48
2317,86
2318,102
2319,16
2320,1
2321,4
2322,8
2323,121
2324,5
2325,171
2326,34
2327,18
2328,271
2329,10
2330,76
2331,201
2332,122
2333,123
2334,290
2335,170
2336,7
2337,50
2338,5
2339,9
2340,2
2341,20
2342,16
2343,20
2344,0
2345,21
2346,28
2347,0
2348,5
2349,32
2350,0
2351,30
2352,42
2353,1
2354,7
2355,37
2356,5
2357,0
2358,34
2359,6
2360,22
2361,0
2362,0
2363,63
2364,19
2365,1
2366,0
2367,5
2368,3
2369,1
2370,116
2371,30
2372,0
2373,23
2374,8
2375,5
2376,1
2377,27
2378,3
2379,206
2380,76
2381,103
2382,1
2383,4
2384,19
2385,172
2386,101
2387,5
2388,112
2389,0
2390,289
2391,9
2392,52
2393,11
2394,69
2395,0
2396,6
2397,1
2398,10
2399,0
2400,2
2401,32
2402,278
2403,126
2404,0
2405,25
2406,194
2407,114
2408,48
2409,56
2410,11
2411,19
2412,0
2413,5
2414,3
2415,210
2416,0
2417,3
2418,33
2419,0
2420,12
2421,0
2422,0
2423,3
2424,122
2425,5
2426,61
2427,0
2428,45
2429,6
2430,75
2431,17
2432,47
2433,225
2434,0
2435,0
2436,14
2437,7
2438,2
2439,55
2440,20
2441,21
2442,51
2443,109
2444,24
2445,119
2446,1
2447,2
2448,2
2449,0
2450,0
2451,0
2452,1
2453,3
2454,29
2455,0
2456,0
2457,133
2458,0
2459,5
2460,19
2461,0
2462,3
2463,290
2464,2
2465,49
2466,71
2467,33
2468,0
2469,169
2470,3
2471,212
2472,70
2473,0
2474,0
2475,3
2476,2
2477,0
2478,0
2479,4
2480,31
2481,23
2482,0
2483,0
2484,6
2485,4
2486,14
2487,206
2488,3
2489,115
2490,50
2491,5
2492,109
2493,0
2494,73
2495,0
2496,0
2497,0
2498,57
2499,1
2500,122
2501,16
2502,2
2503,0
2504,35
2505,260
2506,78
2507,134
2508,12
2509,3
2510,14
2511,242
2512,144
2513,21
2514,5
2515,34
2516,10
2517,257
2518,1
2519,2
2520,23
2521,128
2522,45
2523,12
2524,17
2525,0
2526,18
2527,0
2528,0
2529,22
2530,1
2531,71
2532,14
2533,1
2534,3
2535,97
2536,37
2537,0
2538,36
2539,202
2540,68
2541,1
2542,0
2543,15
2544,0
2545,3
2546,0
2547,278
2548,12
2549,11
2550,99
2551,33
2552,2
2553,18
2554,156
2555,0
2556,0
2557,243
2558,1
2559,85
2560,0
2561,8
2562,11
2563,2
2564,18
2565,0
2566,1
2567,1
2568,65
2569,112
2570,53
2571,16
2572,0
2573,7
2574,78
2575,129
2576,0
2577,29
2578,175
2579,7
2580,0
2581,0
2582,8
2583,41
2584,175
2585,2
2586,0
2587,0
2588,10
2589,147
2590,2
2591,9
2592,147
2593,84
2594,281
2595,3
2596,14
2597,1
2598,0
2599,208
2600,266
2601,11
2602,10
2603,0
2604,186
2605,134
2606,2
2607,0
2608,189
2609,0
2610,7
2611,16
2612,2
2613,49
2614,21
2615,0
2616,38
2617,36
2618,83
2619,12
2620,36
2621,186
2622,80
2623,0
2624,12
2625,1
2626,6
2627,15
2628,27
2629,99
2630,13
2631,49
2632,245
2633,63
2634,2
2635,0
2636,16
2637,0
2638,37
2639,191
2640,0
2641,2
2642,20
2643,16
2644,11
2645,0
2646,17
2647,11
2648,9
2649,171
2650,103
2651,25
2652,53
2653,0
2654,6
2655,0
2656,115
2657,82
2658,6
2659,203
2660,9
2661,0
2662,221
2663,264
2664,2
2665,108
2666,285
2667,1
2668,0
2669,20
2670,204
2671,78
2672,3
2673,95
2674,245
2675,5
2676,0
2677,3
2678,63
2679,56
2680,130
2681,0
2682,0
2683,15
2684,227
2685,19
2686,6
2687,59
2688,55
2689,17
2690,0
2691,11
2692,51
2693,11
2694,52
2695,282
2696,60
2697,0
2698,1
2699,13
2700,16
2701,1
2702,0
2703,98
2704,17
2705,0
2706,274
2707,5
2708,1
2709,59
2710,53
2711,97
2712,8
2713,0
2714,31
2715,287
2716,22
2717,10
2718,281
2719,5
2720,216
2721,13
2722,45
2723,228
2724,38
2725,38
2726,130
2727,29
2728,3
2729,3
2730,2
2731,22
2732,163
2733,220
2734,12
2735,1
2736,1
2737,0
2738,250
2739,10
2740,0
2741,5
2742,1
2743,3
2744,39
2745,2
2746,17
2747,42
2748,8
2749,97
2750,40
2751,0
2752,41
2753,30
2754,59
2755,3
2756,0
2757,2
2758,2
2759,1
2760,82
2761,233
2762,115
2763,76
2764,106
2765,4
2766,9
2767,2
2768,2
2769,181
2770,40
2771,50
2772,0
2773,169
2774,29
2775,136
2776,126
2777,5
2778,232
2779,0
2780,6
2781,0
2782,2
2783,6
2784,0
2785,23
2786,0
2787,194
2788,2
2789,234
2790,25
2791,10
2792,150
2793,9
2794,0
2795,77
2796,2
2797,159
2798,285
2799,84
2800,2
2801,36
2802,3
2803,0
2804,1
2805,4
2806,77
2807,3
2808,1
2809,1
2810,10
2811,2
2812,0
2813,31
2814,0
2815,6
2816,0
2817,9
2818,1
2819,2
2820,3
2821,11
2822,100
2823,2
2824,25
2825,1
2826,93
2827,1
2828,37
2829,1
2830,15
2831,48
2832,10
2833,5
2834,0
2835,2
2836,58
2837,0
2838,71
2839,1
2840,1
2841,5
2842,9
2843,1
2844,0
2845,215
2846,1
2847,70
2848,70
2849,5
2850,163
2851,2
2852,111
2853,21
2854,16
2855,0
2856,88
2857,189
2858,1
2859,0
2860,234
2861,0
2862,164
2863,5
2864,3
2865,67
2866,0
2867,188
2868,77
2869,10
2870,44
2871,5
2872,0
2873,129
2874,207
2875,0
2876,27
2877,0
2878,14
2879,2
2880,0
2881,5
2882,10
2883,24
2884,90
2885,1
2886,75
2887,0
2888,285
2889,204
2890,27
2891,231
2892,56
2893,44
2894,32
2895,8
2896,15
2897,7
2898,1
2899,113
2900,12
2901,69
2902,3
2903,6
2904,0
2905,57
2906,192
2907,14
2908,0
2909,4
2910,142
2911,152
2912,67
2913,31
2914,36
2915,215
2916,35
2917,156
2918,0
2919,28
2920,78
2921,2
2922,0
2923,51
2924,0
2925,2
2926,1
2927,117
2928,142
2929,5
2930,274
2931,1
2932,172
2933,114
2934,2
2935,266
2936,62
2937,11
2938,38
2939,5
2940,124
2941,77
2942,278
2943,40
2944,135
2945,3
2946,13
2947,6
2948,3
2949,166
2950,42
2951,0
2952,6
2953,4
2954,166
2955,16
2956,7
2957,0
2958,193
2959,14
2960,6
2961,2
2962,122
2963,0
2964,38
2965,32
2966,46
2967,272
2968,1
2969,0
2970,134
2971,4
2972,1
2973,64
2974,0
2975,1
2976,5
2977,0
2978,0
2979,219
2980,60
2981,23
2982,286
2983,4
2984,4
2985,35
2986,0
2987,166
2988,299
2989,127
2990,1
2991,1
2992,37
2993,6
2994,236
2995,182
2996,0
2997,2
