id,topic
352,33
353,39
354,2
355,82
356,0
357,0
358,44
359,2
360,49
361,1
362,6
363,5
364,5
365,41
366,47
367,56
368,1
369,3
370,3
371,85
372,2
373,1
374,2
375,0
376,3
377,8
378,9
379,87
380,2
381,53
382,93
383,0
384,2
385,28
386,2
387,11
388,10
389,0
390,70
391,0
392,0
393,10
394,6
395,29
396,2
397,78
398,8
399,0
400,1
401,1
402,52
403,37
404,4
405,57
406,0
407,25
408,6
409,1
410,2
411,1
412,9
413,0
414,1
415,70
416,56
417,15
418,8
419,37
420,0
421,15
422,50
423,5
424,2
425,9
426,11
427,48
428,24
429,82
430,7
431,4
432,7
433,14
434,51
435,0
436,2
437,33
438,15
439,44
440,0
441,47
442,15
443,1
444,2
445,43
446,10
447,4
448,3
449,0
450,2
451,26
452,0
453,3
454,5
455,82
456,1
457,28
458,39
459,4
460,74
461,1
462,57
463,1
464,0
465,47
466,2
467,10
468,1
469,2
470,17
471,22
472,0
473,98
474,5
475,13
476,9
477,38
478,4
479,39
480,2
481,0
482,3
483,8
484,16
485,0
486,61
487,28
488,0
489,1
490,96
491,98
492,1
493,45
494,68
495,48
496,65
497,0
498,24
499,14
500,20
501,4
502,0
503,56
504,1
505,79
506,51
507,0
508,0
509,14
510,2
511,6
512,2
513,0
514,85
515,56
516,10
517,6
518,16
519,9
520,2
521,0
522,4
523,94
524,0
525,97
526,0
527,0
528,6
529,3
530,60
531,62
532,23
533,51
534,43
535,47
536,0
537,1
538,51
539,16
540,5
541,8
542,1
543,0
544,0
545,2
546,7
547,7
548,0
549,1
550,0
551,55
552,0
553,6
554,30
555,16
556,1
557,1
558,5
559,15
560,19
561,1
562,0
563,0
564,85
565,79
566,60
567,1
568,5
569,3
570,0
571,12
572,5
573,1
574,73
575,1
576,47
577,4
578,0
579,4
580,0
581,20
582,6
583,91
584,1
585,2
586,88
587,76
588,22
589,0
590,16
591,23
592,6
593,39
594,0
595,1
596,21
597,1
598,1
599,84
600,11
601,4
602,0
603,0
604,1
605,0
606,0
607,2
608,23
609,2
610,0
611,41
612,50
613,48
614,2
615,6
616,86
617,0
618,1
619,0
620,0
621,38
622,33
623,70
624,9
625,7
626,0
627,24
628,6
629,20
630,8
631,0
632,0
633,8
634,1
635,0
636,1
637,5
638,0
639,2
640,1
641,55
642,4
643,3
644,2
645,82
646,0
647,11
648,3
649,2
650,0
651,0
652,9
653,4
654,76
655,2
656,37
657,23
658,3
659,0
660,5
661,19
662,5
663,67
664,1
665,5
666,43
667,3
668,5
669,8
670,16
671,4
672,11
673,0
674,60
675,30
676,28
677,2
678,88
679,0
680,68
681,69
682,12
683,0
684,59
685,2
686,1
687,0
688,85
689,0
690,8
691,40
692,2
693,12
694,8
695,5
696,4
697,1
698,51
699,0
700,1
701,4
702,82
703,8
704,67
705,2
706,10
707,93
708,5
709,3
710,2
711,0
712,9
713,1
714,3
715,15
716,13
717,15
718,0
719,3
720,49
721,8
722,3
723,2
724,2
725,64
726,0
727,2
728,0
729,91
730,26
731,1
732,13
733,1
734,8
735,68
736,44
737,0
738,2
739,45
740,30
741,1
742,19
743,77
744,40
745,3
746,1
747,25
748,12
749,23
750,13
751,0
752,4
753,17
754,2
755,16
756,1
757,23
758,6
759,14
760,0
761,6
762,2
763,48
764,1
765,17
766,0
767,1
768,61
769,87
770,73
771,8
772,6
773,26
774,1
775,0
776,0
777,1
778,0
779,0
780,0
781,0
782,96
783,32
784,85
785,67
786,24
787,9
788,11
789,0
790,34
791,14
792,79
793,1
794,1
795,0
796,24
797,8
798,29
799,50
800,1
801,4
802,8
803,2
804,13
805,5
806,12
807,2
808,4
809,0
810,2
811,0
812,1
813,11
814,3
815,11
816,7
817,0
818,4
819,35
820,3
821,12
822,14
823,1
824,8
825,0
826,28
827,56
828,3
829,0
830,42
831,68
832,7
833,51
834,1
835,15
836,1
837,88
838,1
839,10
840,12
841,64
842,15
843,3
844,85
845,3
846,20
847,30
848,35
849,6
850,47
851,55
852,1
853,18
854,38
855,2
856,5
857,4
858,0
859,5
860,0
861,4
862,31
863,84
864,74
865,8
866,0
867,15
868,5
869,1
870,3
871,13
872,14
873,36
874,73
875,2
876,0
877,57
878,40
879,0
880,73
881,1
882,1
883,44
884,25
885,0
886,9
887,0
888,91
889,8
890,58
891,1
892,0
893,26
894,3
895,71
896,22
897,2
898,58
899,27
900,66
901,5
902,31
903,39
904,35
905,42
906,15
907,13
908,0
909,98
910,2
911,35
912,5
913,2
914,2
915,1
916,4
917,9
918,2
919,2
920,18
921,2
922,0
923,26
924,8
925,0
926,3
927,5
928,1
929,37
930,18
931,4
932,8
933,3
934,21
935,0
936,17
937,12
938,15
939,1
940,14
941,1
942,23
943,9
944,4
945,11
946,1
947,4
948,0
949,28
950,0
951,26
952,0
953,0
954,14
955,1
956,0
957,4
958,5
959,22
960,0
961,30
962,6
963,3
964,1
965,6
966,38
967,99
968,2
969,6
970,38
971,0
972,7
973,0
974,47
975,13
976,12
977,1
978,3
979,1
980,0
981,28
982,79
983,53
984,9
985,0
986,7
987,5
988,4
989,2
990,3
991,3
992,10
993,75
994,4
995,76
996,23
997,8
998,29
999,6
1000,10
1001,74
1002,42
1003,80
1004,2
1005,5
1006,8
1007,3
1008,0
1009,1
1010,51
1011,64
1012,0
1013,81
1014,1
1015,17
1016,0
1017,0
1018,29
1019,4
1020,6
1021,75
1022,11
1023,1
1024,3
1025,5
1026,0
1027,1
1028,8
1029,30
1030,8
1031,28
1032,95
1033,10
1034,0
1035,60
1036,64
1037,0
1038,1
1039,8
1040,0
1041,5
1042,55
1043,1
1044,1
1045,0
1046,8
1047,13
1048,3
1049,45
1050,82
1051,17
1052,10
1053,0
1054,0
1055,1
1056,12
1057,3
1058,75
1059,0
1060,1
1061,1
1062,27
1063,6
1064,0
1065,93
1066,14
1067,3
1068,54
1069,0
1070,95
1071,25
1072,0
1073,6
1074,34
1075,35
1076,7
1077,40
1078,3
1079,0
1080,3
1081,0
1082,0
1083,3
1084,78
1085,36
1086,15
1087,20
1088,12
1089,32
1090,5
1091,0
1092,15
1093,26
1094,57
1095,2
1096,14
1097,20
1098,2
1099,57
1100,10
1101,5
1102,31
1103,5
1104,1
1105,43
1106,39
1107,0
1108,1
1109,2
1110,2
1111,0
1112,0
1113,3
1114,0
1115,31
1116,43
1117,16
1118,38
1119,22
1120,0
1121,50
1122,1
1123,2
1124,0
1125,0
1126,6
1127,16
1128,79
1129,2
1130,42
1131,3
1132,0
1133,5
1134,0
1135,2
1136,38
1137,1
1138,64
1139,29
1140,0
1141,0
1142,27
1143,86
1144,0
1145,23
1146,6
1147,0
1148,1
1149,0
1150,0
1151,2
1152,0
1153,0
1154,0
1155,0
1156,0
1157,5
1158,4
1159,0
1160,33
1161,36
1162,0
1163,9
1164,10
1165,36
1166,24
1167,0
1168,0
1169,0
1170,15
1171,3
1172,1
1173,43
1174,1
1175,13
1176,25
1177,7
1178,9
1179,16
1180,26
1181,8
1182,0
1183,62
1184,0
1185,0
1186,20
1187,0
1188,2
1189,9
1190,0
1191,1
1192,25
1193,20
1194,0
1195,0
1196,20
1197,0
1198,53
1199,80
1200,24
1201,2
1202,29
1203,55
1204,30
1205,2
1206,2
1207,7
1208,11
1209,21
1210,0
1211,25
1212,6
1213,90
1214,3
1215,2
1216,34
1217,2
1218,94
1219,6
1220,15
1221,4
1222,6
1223,1
1224,8
1225,0
1226,1
1227,4
1228,1
1229,0
1230,7
1231,1
1232,74
1233,55
1234,25
1235,9
1236,35
1237,3
1238,30
1239,19
1240,0
1241,1
1242,59
1243,2
1244,8
1245,2
1246,0
1247,6
1248,39
1249,4
1250,1
1251,19
1252,2
1253,1
1254,1
1255,1
1256,96
1257,23
1258,0
1259,29
1260,0
1261,2
1262,7
1263,42
1264,2
1265,37
1266,32
1267,15
1268,16
1269,3
1270,60
1271,1
1272,0
1273,12
1274,9
1275,1
1276,36
1277,46
1278,0
1279,6
1280,2
1281,4
1282,0
1283,15
1284,1
1285,13
1286,4
1287,15
1288,2
1289,0
1290,0
1291,96
1292,3
1293,0
1294,30
1295,8
1296,36
1297,0
1298,3
1299,17
1300,90
1301,5
1302,1
1303,31
1304,0
1305,1
1306,6
1307,0
1308,30
1309,25
1310,5
1311,1
1312,0
1313,2
1314,8
1315,6
1316,54
1317,35
1318,5
1319,0
1320,51
1321,3
1322,60
1323,2
1324,28
1325,0
1326,62
1327,47
1328,0
1329,4
1330,41
1331,76
1332,13
1333,94
1334,83
1335,47
1336,14
1337,21
1338,0
1339,9
1340,19
1341,19
1342,2
1343,0
1344,0
1345,6
1346,22
1347,0
1348,25
1349,73
1350,57
1351,1
1352,5
1353,0
1354,19
1355,6
1356,0
1357,3
1358,35
1359,12
1360,65
1361,1
1362,15
1363,2
1364,1
1365,7
1366,76
1367,11
1368,14
1369,31
1370,40
1371,2
1372,27
1373,25
1374,90
1375,2
1376,25
1377,3
1378,4
1379,34
1380,3
1381,0
1382,0
1383,82
1384,0
1385,20
1386,1
1387,3
1388,0
1389,36
1390,0
1391,4
1392,60
1393,5
1394,1
1395,0
1396,10
1397,24
1398,4
1399,0
1400,94
1401,0
1402,0
1403,47
1404,8
1405,54
1406,7
1407,4
1408,4
1409,8
1410,0
1411,56
1412,6
1413,0
1414,2
1415,21
1416,2
1417,0
1418,10
1419,91
1420,0
1421,1
1422,6
1423,28
1424,0
1425,1
1426,45
1427,71
1428,1
1429,0
1430,0
1431,19
1432,5
1433,87
1434,13
1435,4
1436,7
1437,0
1438,0
1439,89
1440,1
1441,1
1442,0
1443,18
1444,15
1445,14
1446,2
1447,1
1448,0
1449,45
1450,6
1451,57
1452,0
1453,2
1454,2
1455,0
1456,0
1457,11
1458,2
1459,28
1460,9
1461,67
1462,3
1463,97
1464,0
1465,6
1466,0
1467,12
1468,6
1469,1
1470,9
1471,32
1472,97
1473,27
1474,60
1475,30
1476,4
1477,54
1478,3
1479,0
1480,10
1481,82
1482,62
1483,3
1484,4
1485,0
1486,4
1487,2
1488,26
1489,2
1490,3
1491,0
1492,11
1493,48
1494,5
1495,2
1496,29
1497,2
1498,72
1499,4
1500,1
1501,49
1502,14
1503,0
1504,0
1505,2
1506,18
1507,0
1508,1
1509,5
1510,11
1511,1
1512,65
1513,4
1514,1
1515,0
1516,1
1517,26
1518,5
1519,51
1520,2
1521,0
1522,3
1523,0
1524,0
1525,18
1526,1
1527,48
1528,72
1529,1
1530,1
1531,1
1532,71
1533,0
1534,8
1535,0
1536,6
1537,12
1538,3
1539,3
1540,0
1541,1
1542,0
1543,7
1544,0
1545,2
1546,5
1547,26
1548,0
1549,1
1550,2
1551,20
1552,12
1553,0
1554,1
1555,7
1556,57
1557,1
1558,12
1559,76
1560,0
1561,71
1562,18
1563,0
1564,0
1565,5
1566,0
1567,18
1568,3
1569,0
1570,19
1571,10
1572,21
1573,3
1574,0
1575,72
1576,4
1577,0
1578,5
1579,88
1580,0
1581,6
1582,38
1583,0
1584,3
1585,9
1586,13
1587,20
1588,1
1589,24
1590,1
1591,2
1592,1
1593,33
1594,4
1595,0
1596,1
1597,1
1598,0
1599,7
1600,1
1601,0
1602,0
1603,1
1604,92
1605,17
1606,15
1607,34
1608,3
1609,1
1610,6
1611,0
1612,97
1613,0
1614,1
1615,91
1616,1
1617,5
1618,18
1619,1
1620,0
1621,10
1622,0
1623,58
1624,0
1625,7
1626,0
1627,27
1628,0
1629,3
1630,24
1631,2
1632,77
1633,1
1634,7
1635,10
1636,3
1637,14
1638,8
1639,1
1640,5
1641,0
1642,32
1643,10
1644,2
1645,11
1646,92
1647,21
1648,3
1649,39
1650,3
1651,0
1652,41
1653,50
1654,0
1655,0
1656,34
1657,23
1658,8
1659,67
1660,2
1661,41
1662,3
1663,0
1664,41
1665,0
1666,20
1667,22
1668,38
1669,6
1670,3
1671,4
1672,3
1673,23
1674,16
1675,40
1676,0
1677,80
1678,0
1679,10
1680,0
1681,81
1682,28
1683,0
1684,32
1685,4
1686,63
1687,5
1688,90
1689,65
1690,7
1691,9
1692,11
1693,30
1694,7
1695,33
1696,9
1697,4
1698,88
1699,41
1700,6
1701,97
1702,0
1703,6
1704,0
1705,61
1706,0
1707,2
1708,14
1709,0
1710,0
1711,15
1712,0
1713,55
1714,40
1715,26
1716,6
1717,0
1718,0
1719,14
1720,86
1721,3
1722,8
1723,22
1724,50
1725,2
1726,1
1727,2
1728,63
1729,0
1730,15
1731,34
1732,25
1733,1
1734,6
1735,6
1736,1
1737,4
1738,1
1739,11
1740,3
1741,0
1742,14
1743,88
1744,11
1745,0
1746,1
1747,0
1748,0
1749,7
1750,0
1751,0
1752,10
1753,88
1754,66
1755,1
1756,4
1757,2
1758,1
1759,6
1760,56
1761,1
1762,9
1763,1
1764,3
1765,1
1766,8
1767,0
1768,3
1769,42
1770,0
1771,9
1772,56
1773,3
1774,63
1775,41
1776,6
1777,0
1778,21
1779,11
1780,36
1781,34
1782,0
1783,85
1784,38
1785,18
1786,11
1787,32
1788,0
1789,10
1790,0
1791,16
1792,20
1793,3
1794,98
1795,31
1796,1
1797,0
1798,87
1799,6
1800,3
1801,56
1802,1
1803,30
1804,8
1805,21
1806,0
1807,22
1808,1
1809,66
1810,91
1811,0
1812,86
1813,0
1814,5
1815,2
1816,0
1817,41
1818,1
1819,1
1820,9
1821,44
1822,97
1823,19
1824,29
1825,0
1826,5
1827,12
1828,10
1829,16
1830,2
1831,5
1832,2
1833,12
1834,11
1835,4
1836,22
1837,21
1838,1
1839,38
1840,0
1841,76
1842,3
1843,35
1844,82
1845,10
1846,9
1847,26
1848,15
1849,78
1850,0
1851,3
1852,26
1853,9
1854,0
1855,6
1856,0
1857,1
1858,0
1859,90
1860,50
1861,4
1862,0
1863,0
1864,0
1865,3
1866,0
1867,0
1868,77
1869,0
1870,39
1871,0
1872,1
1873,24
1874,28
1875,0
1876,93
1877,0
1878,9
1879,34
1880,61
1881,6
1882,16
1883,69
1884,32
1885,62
1886,0
1887,0
1888,17
1889,4
1890,0
1891,79
1892,1
1893,0
1894,0
1895,16
1896,0
1897,2
1898,9
1899,16
1900,6
1901,1
1902,0
1903,1
1904,0
1905,17
1906,5
1907,22
1908,12
1909,8
1910,1
1911,62
1912,65
1913,1
1914,95
1915,3
1916,68
1917,46
1918,1
1919,88
1920,3
1921,5
1922,0
1923,3
1924,2
1925,11
1926,40
1927,0
1928,6
1929,6
1930,0
1931,1
1932,15
1933,36
1934,0
1935,62
1936,89
1937,32
1938,3
1939,1
1940,4
1941,15
1942,0
1943,1
1944,1
1945,8
1946,95
1947,11
1948,39
1949,1
1950,9
1951,39
1952,20
1953,0
1954,55
1955,2
1956,27
1957,0
1958,50
1959,62
1960,0
1961,0
1962,11
1963,0
1964,0
1965,13
1966,5
1967,20
1968,2
1969,0
1970,54
1971,1
1972,1
1973,5
1974,20
1975,39
1976,56
1977,82
1978,6
1979,9
1980,0
1981,3
1982,1
1983,0
1984,17
1985,19
1986,9
1987,86
1988,0
1989,5
1990,7
1991,12
1992,29
1993,25
1994,2
1995,0
1996,10
1997,19
1998,42
1999,10
2000,58
2001,38
2002,28
2003,1
2004,7
2005,73
2006,31
2007,3
2008,7
2009,3
2010,3
2011,1
2012,0
2013,14
2014,31
2015,9
2016,82
2017,0
2018,36
2019,11
2020,1
2021,66
2022,0
2023,2
2024,5
2025,22
2026,5
2027,4
2028,51
2029,13
2030,8
2031,13
2032,3
2033,93
2034,0
2035,67
2036,17
2037,78
2038,1
2039,74
2040,13
2041,79
2042,1
2043,14
2044,7
2045,3
2046,0
2047,5
2048,21
2049,36
2050,15
2051,45
2052,34
2053,20
2054,10
2055,0
2056,34
2057,92
2058,46
2059,76
2060,60
2061,14
2062,0
2063,0
2064,0
2065,25
2066,0
2067,2
2068,80
2069,5
2070,43
2071,63
2072,2
2073,0
2074,44
2075,51
2076,30
2077,0
2078,8
2079,1
2080,2
2081,0
2082,5
2083,1
2084,67
2085,56
2086,1
2087,6
2088,13
2089,14
2090,6
2091,11
2092,36
2093,0
2094,10
2095,1
2096,19
2097,6
2098,53
2099,15
2100,94
2101,0
2102,3
2103,10
2104,30
2105,3
2106,1
2107,1
2108,4
2109,0
2110,3
2111,40
2112,4
2113,10
2114,6
2115,38
2116,18
2117,10
2118,56
2119,9
2120,13
2121,5
2122,60
2123,0
2124,18
2125,1
2126,5
2127,0
2128,19
2129,2
2130,27
2131,25
2132,1
2133,0
2134,4
2135,30
2136,3
2137,50
2138,5
2139,3
2140,41
2141,26
2142,0
2143,49
2144,3
2145,1
2146,0
2147,0
2148,0
2149,61
2150,4
2151,1
2152,27
2153,97
2154,28
2155,2
2156,0
2157,18
2158,24
2159,17
2160,0
2161,0
2162,14
2163,16
2164,23
2165,0
2166,10
2167,30
2168,24
2169,2
2170,1
2171,9
2172,0
2173,1
2174,45
2175,89
2176,0
2177,18
2178,21
2179,27
2180,3
2181,80
2182,26
2183,14
2184,2
2185,5
2186,6
2187,47
2188,5
2189,42
2190,8
2191,18
2192,60
2193,2
2194,0
2195,8
2196,57
2197,1
2198,32
2199,11
2200,0
2201,2
2202,58
2203,25
2204,7
2205,3
2206,5
2207,2
2208,1
2209,0
2210,4
2211,1
2212,0
2213,5
2214,0
2215,8
2216,55
2217,64
2218,29
2219,23
2220,6
2221,32
2222,0
2223,7
2224,29
2225,89
2226,89
2227,3
2228,10
2229,2
2230,5
2231,2
2232,2
2233,2
2234,1
2235,24
2236,43
2237,0
2238,2
2239,11
2240,36
2241,0
2242,0
2243,57
2244,50
2245,43
2246,0
2247,39
2248,0
2249,12
2250,0
2251,1
2252,0
2253,0
2254,65
2255,45
2256,29
2257,0
2258,0
2259,12
2260,36
2261,27
2262,3
2263,2
2264,1
2265,7
2266,30
2267,40
2268,0
2269,36
2270,57
2271,28
2272,17
2273,4
2274,6
2275,14
2276,24
2277,29
2278,6
2279,88
2280,0
2281,36
2282,24
2283,0
2284,0
2285,99
2286,1
2287,0
2288,1
2289,5
2290,66
2291,2
2292,43
2293,32
2294,2
2295,61
2296,4
2297,64
2298,2
2299,21
2300,1
2301,0
2302,0
2303,52
2304,3
2305,20
2306,3
2307,22
2308,5
2309,0
2310,0
2311,68
2312,2
2313,0
2314,1
2315,30
2316,29
2317,1
2318,10
2319,5
2320,43
2321,14
2322,1
2323,0
2324,8
2325,24
2326,66
2327,1
2328,2
2329,3
2330,28
2331,11
2332,78
2333,1
2334,7
2335,80
2336,8
2337,80
2338,7
2339,7
2340,1
2341,61
2342,1
2343,26
2344,3
2345,99
2346,15
2347,54
2348,6
2349,0
2350,2
2351,2
2352,4
2353,0
2354,60
2355,3
2356,9
2357,5
2358,5
2359,45
2360,68
2361,4
2362,0
2363,44
2364,0
2365,19
2366,36
2367,3
2368,49
2369,15
2370,64
2371,0
2372,76
2373,4
2374,0
2375,86
2376,0
2377,2
2378,2
2379,42
2380,1
2381,7
2382,6
2383,1
2384,3
2385,49
2386,0
2387,3
2388,62
2389,27
2390,26
2391,9
2392,2
2393,1
2394,60
2395,0
2396,2
2397,9
2398,6
2399,0
2400,29
2401,4
2402,0
2403,1
2404,1
2405,6
2406,0
2407,0
2408,6
2409,1
2410,6
2411,39
2412,31
2413,6
2414,0
2415,0
2416,0
2417,1
2418,98
2419,73
2420,8
2421,1
2422,44
2423,1
2424,98
2425,13
2426,20
2427,0
2428,13
2429,0
2430,29
2431,11
2432,2
2433,65
2434,5
2435,26
2436,7
2437,14
2438,33
2439,35
2440,4
2441,12
2442,32
2443,41
2444,23
2445,0
2446,20
2447,17
2448,6
2449,0
2450,6
2451,17
2452,13
2453,40
2454,0
2455,15
2456,2
2457,16
2458,32
2459,13
2460,28
2461,0
2462,0
2463,9
2464,15
2465,22
2466,5
2467,2
2468,29
2469,1
2470,2
2471,82
2472,0
2473,0
2474,0
2475,0
2476,2
2477,58
2478,0
2479,17
2480,16
2481,22
2482,0
2483,1
2484,0
2485,71
2486,61
2487,0
2488,1
2489,59
2490,4
2491,91
2492,3
2493,3
2494,0
2495,9
2496,46
2497,25
2498,0
2499,0
2500,6
2501,23
2502,4
2503,1
2504,2
2505,38
2506,0
2507,11
2508,26
2509,4
2510,5
2511,16
2512,26
2513,1
2514,12
2515,8
2516,24
2517,3
2518,39
2519,46
2520,56
2521,7
2522,21
2523,1
2524,3
2525,16
2526,1
2527,1
2528,0
2529,11
2530,0
2531,0
2532,62
2533,1
2534,8
2535,14
2536,0
2537,36
2538,11
2539,42
2540,5
2541,1
2542,28
2543,3
2544,2
2545,0
2546,5
2547,22
2548,57
2549,3
2550,36
2551,11
2552,92
2553,37
2554,20
2555,9
2556,1
2557,10
2558,55
2559,3
2560,37
2561,35
2562,28
2563,7
2564,21
2565,48
2566,2
2567,37
2568,0
2569,0
2570,0
2571,18
2572,88
2573,5
2574,12
2575,29
2576,1
2577,10
2578,6
2579,0
2580,9
2581,40
2582,7
2583,5
2584,10
2585,25
2586,10
2587,26
2588,75
2589,5
2590,0
2591,52
2592,89
2593,10
2594,37
2595,95
2596,1
2597,0
2598,3
2599,2
2600,0
2601,12
2602,20
2603,0
2604,0
2605,0
2606,42
2607,1
2608,0
2609,73
2610,17
2611,91
2612,26
2613,33
2614,2
2615,10
2616,6
2617,91
2618,27
2619,14
2620,37
2621,1
2622,9
2623,8
2624,13
2625,1
2626,1
2627,4
2628,12
2629,1
2630,40
2631,24
2632,16
2633,0
2634,0
2635,0
2636,29
2637,3
2638,89
2639,11
2640,13
2641,22
2642,1
2643,62
2644,2
2645,30
2646,38
2647,7
2648,0
2649,43
2650,5
2651,27
2652,57
2653,14
2654,0
2655,47
2656,28
2657,5
2658,3
2659,2
2660,1
2661,71
2662,32
2663,1
2664,1
2665,83
2666,75
2667,32
2668,8
2669,56
2670,41
2671,51
2672,1
2673,13
2674,1
2675,3
2676,1
2677,7
2678,2
2679,39
2680,6
2681,3
2682,10
2683,12
2684,0
2685,0
2686,1
2687,8
2688,0
2689,10
2690,1
2691,2
2692,0
2693,39
2694,56
2695,2
2696,1
2697,1
2698,94
2699,3
2700,10
2701,72
2702,17
2703,1
2704,0
2705,42
2706,4
2707,0
2708,77
2709,77
2710,55
2711,11
2712,52
2713,4
2714,34
2715,80
2716,13
2717,0
2718,11
2719,31
2720,0
2721,88
2722,2
2723,57
2724,36
2725,10
2726,1
2727,1
2728,20
2729,5
2730,3
2731,47
2732,0
2733,13
2734,25
2735,0
2736,1
2737,18
2738,96
2739,18
2740,0
2741,3
2742,1
2743,1
2744,87
2745,0
2746,3
2747,9
2748,13
2749,0
2750,9
2751,41
2752,7
2753,3
2754,2
2755,65
2756,35
2757,19
2758,37
2759,74
2760,25
2761,0
2762,3
2763,82
2764,3
2765,30
2766,1
2767,5
2768,23
2769,2
2770,4
2771,19
2772,0
2773,61
2774,0
2775,18
2776,97
2777,33
2778,67
2779,31
2780,0
2781,90
2782,75
2783,48
2784,51
2785,1
2786,0
2787,1
2788,7
2789,0
2790,1
2791,0
2792,11
2793,60
2794,8
2795,8
2796,0
2797,32
2798,47
2799,65
2800,92
2801,0
2802,5
2803,3
2804,37
2805,0
2806,0
2807,13
2808,31
2809,0
2810,6
2811,0
2812,0
2813,2
2814,1
2815,21
2816,29
2817,13
2818,13
2819,3
2820,27
2821,84
2822,12
2823,0
2824,85
2825,13
2826,0
2827,71
2828,79
2829,1
2830,38
2831,2
2832,0
2833,38
2834,34
2835,10
2836,5
2837,8
2838,8
2839,33
2840,2
2841,43
2842,86
2843,1
2844,3
2845,6
2846,0
2847,7
2848,83
2849,0
2850,4
2851,1
2852,15
2853,0
2854,33
2855,0
2856,56
2857,5
2858,27
2859,2
2860,0
2861,2
2862,2
2863,69
2864,2
2865,2
2866,0
2867,3
2868,0
2869,15
2870,18
2871,0
2872,14
2873,1
2874,4
2875,26
2876,23
2877,0
2878,16
2879,2
2880,0
2881,3
2882,28
2883,13
2884,75
2885,34
2886,8
2887,17
2888,28
2889,4
2890,0
2891,1
2892,26
2893,13
2894,75
2895,8
2896,62
2897,58
2898,17
2899,6
2900,3
2901,3
2902,0
2903,48
2904,62
2905,1
2906,0
2907,0
2908,6
2909,27
2910,36
2911,20
2912,17
2913,6
2914,0
2915,0
2916,1
2917,19
2918,58
2919,7
2920,34
2921,7
2922,1
2923,8
2924,1
2925,45
2926,34
2927,93
2928,65
2929,28
2930,2
2931,31
2932,29
2933,95
2934,9
2935,43
2936,1
2937,37
2938,1
2939,0
2940,13
2941,53
2942,13
2943,19
2944,69
2945,63
2946,17
2947,24
2948,0
2949,39
2950,3
2951,0
2952,44
2953,3
2954,10
2955,1
2956,1
2957,0
2958,3
2959,0
2960,23
2961,0
2962,99
2963,0
2964,0
2965,0
2966,4
2967,7
2968,0
2969,3
2970,44
2971,0
2972,0
2973,5
2974,40
2975,0
2976,35
2977,6
2978,70
2979,69
2980,0
2981,5
2982,7
2983,13
2984,14
2985,1
2986,0
2987,20
2988,92
2989,0
2990,0
2991,0
2992,13
2993,3
2994,2
2995,13
2996,0
2997,0
